di,case_num,date,block,iucr,type,description,loc_descrip,arrest,domestic,beat,district,ward,community,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
22254,HZ105412,1/5/2016 21:25,020XX W 52ND PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,932,9,16,61,01A,1163660,1869676,2016,8/16/2016 15:47,41.79802107,-87.6753616,"(41.798021066, -87.6753616)"
22686,HZ384218,8/9/2016 0:11,094XX S LA SALLE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,634,6,21,49,01A,1176942,1842324,2016,8/16/2016 15:49,41.72267474,-87.62747741,"(41.722674743, -87.627477413)"
22687,HZ384930,8/9/2016 14:56,056XX S MAY ST,110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,FALSE,FALSE,712,7,16,68,01A,1169615,1867366,2016,8/16/2016 15:49,41.79155501,-87.65359056,"(41.791555007, -87.653590558)"
22688,HZ385474,8/9/2016 21:18,006XX E 102ND PL,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,FALSE,FALSE,511,5,9,49,01A,1182199,1837132,2016,8/16/2016 15:49,41.70830735,-87.60838193,"(41.708307352, -87.608381929)"
22689,HZ385494,8/9/2016 20:30,073XX N ROGERS AVE,110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,FALSE,FALSE,2424,24,49,1,01A,1161801,1948295,2016,8/16/2016 15:49,42.01379636,-87.67998296,"(42.013796364, -87.679982964)"
22696,HZ378630,8/9/2016 5:51,045XX W GLADYS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1131,11,24,26,01A,1146096,1897968,2016,8/16/2016 15:49,41.8760091,-87.73905481,"(41.876009104, -87.739054809)"
22690,HZ385640,8/10/2016 20:37,059XX W DIVISION ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1511,15,29,25,01A,1136597,1907384,2016,8/17/2016 15:58,41.90202302,-87.77370683,"(41.902023021, -87.773706834)"
22691,HZ386890,8/10/2016 22:19,002XX S OAKLEY BLVD,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1225,12,2,28,01A,1161112,1898934,2016,8/17/2016 15:58,41.87836136,-87.68389435,"(41.878361361, -87.683894347)"
22692,HZ386902,8/10/2016 23:13,124XX S LOWE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,523,5,34,53,01A,1174236,1822461,2016,8/17/2016 15:58,41.66822812,-87.6379765,"(41.668228117, -87.637976498)"
22693,HZ387033,8/11/2016 2:42,080XX S MARSHFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,611,6,21,71,01A,1166742,1851325,2016,8/18/2016 15:53,41.74759825,-87.66458264,"(41.747598248, -87.664582642)"
22694,HZ387671,8/11/2016 14:49,068XX S CALUMET AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,322,3,20,69,01A,1179658,1859783,2016,8/18/2016 15:53,41.77052271,-87.61699671,"(41.770522707, -87.616996711)"
22695,HZ388362,8/11/2016 23:54,065XX S ASHLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,725,7,15,67,01A,1166796,1861347,2016,8/18/2016 15:53,41.77509882,-87.66409907,"(41.77509882, -87.664099066)"
22698,HZ389769,8/13/2016 0:02,033XX W NORTH AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1422,14,26,23,01A,1153656,1910432,2016,8/20/2016 15:54,41.91006454,-87.71096502,"(41.910064543, -87.710965019)"
22699,HZ389864,8/13/2016 5:45,052XX S PULASKI RD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,815,8,23,62,01A,1150587,1869638,2016,8/20/2016 15:54,41.79818138,-87.72330404,"(41.798181377, -87.723304041)"
22700,HZ390359,8/13/2016 13:35,038XX W MADISON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1122,11,28,26,01A,1150696,1899735,2016,8/20/2016 15:54,41.88076931,-87.72211889,"(41.880769306, -87.722118889)"
22701,HZ391020,8/14/2016 1:55,024XX E 86TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,423,4,7,46,01A,1194113,1848432,2016,8/21/2016 15:53,41.73903208,-87.56438316,"(41.739032084, -87.564383163)"
22702,HZ391241,8/14/2016 3:25,021XX W ADAMS ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1223,12,2,28,01A,1162354,1899065,2016,8/21/2016 15:53,41.87869496,-87.67933033,"(41.878694956, -87.679330332)"
22703,HZ391108,8/14/2016 0:45,029XX W 82ND ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,835,8,18,70,01A,1157998,1850099,2016,8/21/2016 15:53,41.74441593,-87.69665674,"(41.74441593, -87.696656735)"
22704,HZ391216,8/14/2016 3:06,050XX W VAN BUREN ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,1533,15,29,25,01A,1142981,1897545,2016,8/21/2016 15:53,41.87490695,-87.75050267,"(41.874906954, -87.750502674)"
22705,HZ391329,8/14/2016 5:41,052XX W FERDINAND ST,110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,FALSE,FALSE,1523,15,28,25,01A,1141336,1902645,2016,8/21/2016 15:53,41.88893249,-87.75641663,"(41.888932488, -87.756416633)"
22706,HZ391474,8/14/2016 9:30,066XX S WABASH AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,322,3,20,69,01A,1177754,1860863,2016,8/21/2016 15:53,41.77352965,-87.62394332,"(41.773529647, -87.623943319)"
22708,HZ392469,8/15/2016 10:31,000XX N KILBOURN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1113,11,28,26,01A,1146383,1899894,2016,8/22/2016 15:51,41.88128882,-87.73795198,"(41.881288818, -87.737951979)"
22709,HZ393892,8/16/2016 4:49,038XX W ROOSEVELT RD,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,FALSE,FALSE,1011,10,24,29,01A,1150785,1894432,2016,8/23/2016 15:51,41.86621554,-87.72193079,"(41.866215538, -87.721930788)"
22710,HZ394725,8/16/2016 17:12,014XX W CARROLL AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1215,12,27,28,01A,1166785,1902288,2016,8/23/2016 15:51,41.88744531,-87.66296819,"(41.887445308, -87.662968192)"
22711,HZ393886,8/16/2016 4:45,049XX W DICKENS AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,2522,25,31,19,01A,1142896,1913504,2016,8/23/2016 15:51,41.91870188,-87.75041665,"(41.918701879, -87.750416652)"
22712,HZ395115,8/16/2016 22:22,073XX S UNIVERSITY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,324,3,5,69,01A,1185152,1856600,2016,8/23/2016 15:51,41.76166093,-87.59695799,"(41.761660926, -87.596957994)"
22713,HZ391550,8/16/2016 5:20,016XX S SPRINGFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,TRUE,TRUE,1014,10,24,29,01A,1150666,1891557,2016,8/23/2016 15:51,41.85832852,-87.72244275,"(41.858328523, -87.722442751)"
10403911,HZ140076,2/4/2016 11:04,008XX W OAKDALE AVE,130,HOMICIDE,SECOND DEGREE MURDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1933,19,44,6,01A,1170241,1919808,2016,8/24/2016 15:48,41.93544637,-87.64976403,"(41.935446368, -87.649764034)"
22329,HZ150892,2/14/2016 0:02,054XX W KAMERLING AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,TRUE,2532,25,37,25,01A,1139723,1908451,2016,8/25/2016 15:47,41.90489446,-87.76219834,"(41.904894462, -87.762198339)"
22714,HZ396660,8/18/2016 0:00,105XX S WENTWORTH AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,FALSE,FALSE,512,5,34,49,01A,1176814,1835095,2016,8/25/2016 15:50,41.70284025,-87.62816312,"(41.702840251, -87.628163116)"
22715,HZ398962,8/19/2016 18:11,076XX S LAFAYETTE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,623,6,6,69,01A,1177170,1854155,2016,8/26/2016 15:55,41.75513534,-87.62628625,"(41.755135344, -87.626286245)"
22716,HZ398286,8/19/2016 14:59,079XX S KIMBARK AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,FALSE,FALSE,411,4,8,45,01A,1186258,1852553,2016,8/26/2016 15:55,41.75052952,-87.59303208,"(41.750529518, -87.593032082)"
22717,HZ400495,8/20/2016 20:36,027XX N HARDING AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,FALSE,FALSE,2524,25,30,22,01A,1149583,1917990,2016,8/27/2016 15:52,41.93088451,-87.72573097,"(41.930884512, -87.72573097)"
22718,HZ400641,8/20/2016 23:24,025XX W MOFFAT ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,FALSE,FALSE,1434,14,1,22,01A,1159209,1912209,2016,8/27/2016 15:52,41.91482839,-87.69051655,"(41.91482839, -87.690516553)"
22719,HZ400709,8/21/2016 1:30,037XX W GRENSHAW ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,1133,11,24,29,01A,1151700,1894784,2016,9/23/2016 15:48,41.86716354,-87.71856247,"(41.867163535, -87.718562466)"
22720,HZ400847,8/21/2016 3:00,070XX S ARTESIAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,FALSE,FALSE,832,8,15,66,01A,1161257,1857944,2016,8/28/2016 15:49,41.76587699,-87.6844985,"(41.765876993, -87.684498502)"
22721,HZ401504,8/21/2016 17:05,040XX W WEST END AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1114,11,28,26,01A,1149226,1900662,2016,8/28/2016 15:49,41.8833417,-87.72749263,"(41.883341699, -87.727492625)"
22722,HZ400919,8/21/2016 5:33,055XX W NORTH AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2532,25,37,25,01A,1139103,1910086,2016,8/28/2016 15:49,41.9093924,-87.76443599,"(41.909392399, -87.764435988)"
22731,HZ395133,8/18/2016 17:47,022XX S KIRKLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,FALSE,FALSE,1013,10,22,29,01A,1147705,1888653,2016,8/29/2016 15:52,41.85041688,-87.73338608,"(41.850416875, -87.733386078)"
22723,HZ402318,8/22/2016 11:07,026XX S INDIANA AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,TRUE,133,1,2,35,01A,1178035,1886949,2016,8/29/2016 15:54,41.84510557,-87.62212189,"(41.845105566, -87.622121892)"
22724,HZ404178,8/23/2016 15:40,075XX S PHILLIPS AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,421,4,7,43,01A,1193839,1855535,2016,8/30/2016 16:01,41.75853001,-87.56515469,"(41.75853001, -87.56515469)"
22725,HZ404462,8/23/2016 18:09,026XX S KEDZIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,1032,10,22,30,01A,1155448,1886393,2016,8/30/2016 16:01,41.84406321,-87.70502837,"(41.844063211, -87.705028372)"
22726,HZ404525,8/23/2016 19:10,079XX S KIRKLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,FALSE,FALSE,834,8,13,70,01A,1148988,1851310,2016,8/30/2016 16:01,41.74791732,-87.72963975,"(41.747917322, -87.729639745)"
22727,HZ404639,8/23/2016 21:50,039XX W 14TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1011,10,24,29,01A,1150474,1893092,2016,8/30/2016 16:01,41.86254449,-87.72310747,"(41.862544493, -87.723107471)"
22728,HZ404863,8/24/2016 4:26,054XX S BISHOP ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,934,9,16,61,01A,1167591,1868682,2016,8/31/2016 15:51,41.79520994,-87.66097443,"(41.795209941, -87.660974432)"
22729,HZ405168,8/24/2016 11:43,057XX S EMERALD AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,711,7,20,68,01A,1172282,1866804,2016,8/31/2016 15:51,41.78995454,-87.64382774,"(41.789954536, -87.64382774)"
22730,HZ400954,8/24/2016 23:05,036XX W LEXINGTON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1133,11,24,27,01A,1152230,1896453,2016,8/31/2016 15:51,41.87173303,-87.71657273,"(41.871733025, -87.716572725)"
22746,HZ403466,8/23/2016 1:34,081XX S ESSEX AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,422,4,7,46,01A,1194261,1851535,2016,9/14/2016 15:47,41.74754334,-87.56373926,"(41.747543344, -87.563739255)"
22732,HZ408132,8/26/2016 16:00,063XX S CALUMET AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,312,3,20,69,01A,1179555,1862646,2016,9/2/2016 15:51,41.77838142,-87.61728689,"(41.778381424, -87.617286886)"
22733,HZ408359,8/26/2016 18:56,016XX N MEADE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,2513,25,29,25,01A,1135498,1910257,2016,9/2/2016 15:51,41.90992649,-87.77767532,"(41.909926492, -87.777675321)"
22734,HZ408370,8/26/2016 18:51,009XX W WILSON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1914,19,46,3,01A,1169248,1930736,2016,9/2/2016 15:51,41.96545489,-87.65309459,"(41.965454888, -87.653094586)"
22735,HZ408899,8/27/2016 4:30,005XX W 127TH ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,523,5,9,53,01A,1174866,1820652,2016,9/3/2016 15:50,41.66324995,-87.63572443,"(41.66324995, -87.635724425)"
22736,HZ409270,8/27/2016 14:36,071XX S RHODES AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,TRUE,FALSE,323,3,6,69,01A,1181140,1857858,2016,10/28/2016 15:45,41.76520631,-87.61162354,"(41.765206312, -87.611623542)"
22737,HZ410038,8/28/2016 0:27,044XX W MONROE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1113,11,28,26,01A,1146767,1899293,2016,9/4/2016 15:47,41.87963229,-87.73655728,"(41.879632285, -87.736557282)"
22738,HZ410062,8/28/2016 1:53,036XX W FIFTH AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1133,11,28,27,01A,1151970,1897713,2016,9/4/2016 15:47,41.87519573,-87.71749411,"(41.875195726, -87.717494106)"
22739,HZ410391,8/28/2016 10:19,018XX S MICHIGAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,TRUE,FALSE,132,1,2,33,01A,1177507,1891442,2016,9/4/2016 15:47,41.85744665,-87.62392335,"(41.85744665, -87.623923346)"
22740,HZ410831,8/28/2016 16:43,054XX W JACKSON BLVD,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,FALSE,FALSE,1522,15,29,25,01A,1140281,1898138,2016,9/4/2016 15:47,41.87658411,-87.76040156,"(41.876584106, -87.760401555)"
22741,HZ411320,8/29/2016 0:55,001XX W 112TH PL,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,TRUE,522,5,34,49,01A,1177313,1830355,2016,9/5/2016 15:50,41.68982178,-87.62647835,"(41.689821778, -87.626478351)"
22742,HZ411010,8/29/2016 1:10,062XX S KENNETH AVE,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,FALSE,FALSE,813,8,13,65,01A,1147775,1862955,2016,9/5/2016 15:50,41.77989646,-87.73378721,"(41.779896462, -87.73378721)"
22743,HZ412318,8/29/2016 17:47,036XX W 13TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1011,10,24,29,01A,1152163,1893797,2016,9/5/2016 15:50,41.86444598,-87.71688874,"(41.864445983, -87.716888735)"
22748,HZ412704,8/30/2016 7:30,055XX W QUINCY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1522,15,29,25,01A,1139712,1898457,2016,9/6/2016 15:55,41.87746989,-87.76248298,"(41.877469888, -87.762482982)"
22753,HZ412697,8/30/2016 5:17,080XX S MAY ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,612,6,21,71,01A,1170048,1851537,2016,9/6/2016 15:55,41.74810886,-87.65246232,"(41.748108857, -87.652462316)"
22749,HZ414289,8/31/2016 2:10,018XX S THROOP ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1233,12,25,31,01A,1167991,1891311,2016,9/7/2016 15:47,41.85729762,-87.65885617,"(41.857297615, -87.658856168)"
22750,HZ414865,8/31/2016 15:13,073XX S ROCKWELL ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,835,8,18,66,01A,1160309,1855991,2016,9/7/2016 15:47,41.76053724,-87.68802697,"(41.760537244, -87.688026969)"
22751,HZ415447,8/31/2016 21:35,039XX S LAKE SHORE DR NB,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,FALSE,FALSE,212,2,4,36,01A,1183982,1879953,2016,9/7/2016 15:47,41.82577089,-87.60051651,"(41.825770889, -87.600516505)"
22752,HZ415486,8/31/2016 22:19,065XX S KARLOV AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,833,8,13,65,01A,1150160,1861014,2016,9/7/2016 15:47,41.77452408,-87.72509368,"(41.774524083, -87.725093677)"
22755,HZ416032,9/1/2016 11:19,042XX W WEST END AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,1114,11,28,26,01A,1148151,1900637,2016,9/8/2016 15:48,41.88329385,-87.73144078,"(41.883293853, -87.731440776)"
22756,HZ417446,9/2/2016 12:03,076XX S DAMEN AVE,110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,FALSE,FALSE,611,6,18,71,01A,1164352,1853956,2016,9/9/2016 15:51,41.75486873,-87.67326639,"(41.754868733, -87.673266386)"
22757,HZ419642,9/4/2016 1:05,048XX S KILDARE AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,FALSE,FALSE,815,8,23,57,01A,1148510,1872186,2016,9/11/2016 15:50,41.80521367,-87.73085539,"(41.80521367, -87.73085539)"
22758,HZ420493,9/4/2016 18:02,067XX S GREEN ST,110,HOMICIDE,FIRST DEGREE MURDER,YARD,FALSE,FALSE,723,7,6,68,01A,1171800,1860108,2016,9/11/2016 15:50,41.77159053,-87.6457914,"(41.771590534, -87.645791404)"
22759,HZ420540,9/4/2016 19:01,052XX S SANGAMON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,934,9,20,61,01A,1170867,1870055,2016,9/11/2016 15:50,41.79890666,-87.64892123,"(41.798906664, -87.648921225)"
22760,HZ420762,9/4/2016 23:46,078XX S CORNELL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,414,4,8,43,01A,1188600,1853255,2016,9/11/2016 15:50,41.75240025,-87.58442764,"(41.752400254, -87.584427637)"
22761,HZ421030,9/5/2016 8:20,028XX E 77TH PL,110,HOMICIDE,FIRST DEGREE MURDER,NURSING HOME,TRUE,FALSE,421,4,7,43,01A,1196713,1854174,2016,9/12/2016 15:59,41.75472442,-87.55466708,"(41.754724423, -87.554667078)"
22762,HZ421109,9/5/2016 9:32,068XX S EMERALD AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,FALSE,FALSE,723,7,6,68,01A,1172513,1859595,2016,9/12/2016 15:59,41.77016713,-87.64319288,"(41.77016713, -87.64319288)"
22763,HZ421358,9/5/2016 13:45,045XX S WHIPPLE ST,110,HOMICIDE,FIRST DEGREE MURDER,YARD,FALSE,FALSE,922,9,14,58,01A,1156797,1874337,2016,9/12/2016 15:59,41.81095287,-87.70040372,"(41.810952873, -87.70040372)"
22764,HZ421541,9/5/2016 16:14,045XX S HERMITAGE AVE,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,TRUE,FALSE,924,9,20,61,01A,1165442,1874525,2016,9/12/2016 15:59,41.81128967,-87.66868917,"(41.811289674, -87.668689172)"
22765,HZ421734,9/5/2016 19:07,009XX W 58TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,712,7,16,68,01A,1171203,1866377,2016,9/12/2016 15:59,41.78880648,-87.6477966,"(41.788806478, -87.647796599)"
22766,HZ421769,9/5/2016 20:01,012XX W MARQUETTE RD,110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,FALSE,FALSE,724,7,17,67,01A,1169051,1860349,2016,9/12/2016 15:59,41.77231173,-87.65586136,"(41.772311731, -87.655861355)"
22767,HZ421769,9/5/2016 20:07,012XX W MARQUETTE RD,110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,FALSE,FALSE,724,7,17,67,01A,1169051,1860349,2016,9/12/2016 15:59,41.77231173,-87.65586136,"(41.772311731, -87.655861355)"
22768,HZ421998,9/5/2016 23:00,027XX W LEXINGTON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1135,11,2,27,01A,1158264,1896591,2016,9/12/2016 15:59,41.8719906,-87.69441564,"(41.871990602, -87.694415638)"
22769,HZ421998,9/5/2016 23:19,027XX W LEXINGTON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1135,11,2,27,01A,1158264,1896591,2016,9/12/2016 15:59,41.8719906,-87.69441564,"(41.871990602, -87.694415638)"
22770,HZ422820,9/6/2016 16:34,045XX N KENMORE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1914,19,46,3,01A,1168411,1930401,2016,9/13/2016 15:55,41.96455383,-87.65618177,"(41.96455383, -87.656181766)"
22772,HZ423502,9/6/2016 23:22,033XX W DOUGLAS BLVD,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1021,10,24,29,01A,1154124,1893088,2016,9/13/2016 15:55,41.86246154,-87.7097088,"(41.862461543, -87.7097088)"
22744,HZ403466,8/23/2016 1:34,081XX S ESSEX AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,422,4,7,46,01A,1194261,1851535,2016,9/14/2016 15:47,41.74754334,-87.56373926,"(41.747543344, -87.563739255)"
22745,HZ403466,8/23/2016 1:34,081XX S ESSEX AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,422,4,7,46,01A,1194261,1851535,2016,9/14/2016 15:47,41.74754334,-87.56373926,"(41.747543344, -87.563739255)"
22747,HZ403466,8/23/2016 1:34,081XX S ESSEX AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,TRUE,FALSE,422,4,7,46,01A,1194261,1851535,2016,9/14/2016 15:47,41.74754334,-87.56373926,"(41.747543344, -87.563739255)"
